idx,target,event_type,reason
635,1.0,LONG_TP,LONG_TP
636,1.0,LONG_TP,LONG_TP
637,1.0,LONG_TP,LONG_TP
638,1.0,LONG_TP,LONG_TP
639,1.0,LONG_TP,LONG_TP
640,1.0,LONG_TP,LONG_TP
641,1.0,LONG_TP,LONG_TP
642,1.0,LONG_TP,LONG_TP
643,1.0,LONG_TP,LONG_TP
644,1.0,LONG_TP,LONG_TP
645,1.0,LONG_TP,LONG_TP
646,1.0,LONG_TP,LONG_TP
647,1.0,LONG_TP,LONG_TP
648,1.0,LONG_TP,LONG_TP
649,1.0,LONG_TP,LONG_TP
650,1.0,LONG_TP,LONG_TP
651,1.0,LONG_TP,LONG_TP
652,1.0,LONG_TP,LONG_TP
653,1.0,LONG_TP,LONG_TP
654,1.0,LONG_TP,LONG_TP
655,1.0,LONG_TP,LONG_TP
656,1.0,LONG_TP,LONG_TP
657,1.0,LONG_TP,LONG_TP
658,1.0,LONG_TP,LONG_TP
659,1.0,LONG_TP,LONG_TP
660,1.0,LONG_TP,LONG_TP
661,1.0,LONG_TP,LONG_TP
662,1.0,LONG_TP,LONG_TP
663,1.0,LONG_TP,LONG_TP
664,1.0,LONG_TP,LONG_TP
665,1.0,LONG_TP,LONG_TP
666,1.0,LONG_TP,LONG_TP
667,1.0,LONG_TP,LONG_TP
668,-1.0,SHORT_TP,SHORT_TP
669,-1.0,SHORT_TP,SHORT_TP
670,-1.0,SHORT_TP,SHORT_TP
671,-1.0,SHORT_TP,SHORT_TP
672,-1.0,SHORT_TP,SHORT_TP
673,-1.0,SHORT_TP,SHORT_TP
674,-1.0,SHORT_TP,SHORT_TP
675,-1.0,SHORT_TP,SHORT_TP
676,-1.0,SHORT_TP,SHORT_TP
677,-1.0,SHORT_TP,SHORT_TP
678,-1.0,SHORT_TP,SHORT_TP
679,-1.0,SHORT_TP,SHORT_TP
680,-1.0,SHORT_TP,SHORT_TP
681,-1.0,SHORT_TP,SHORT_TP
682,-1.0,SHORT_TP,SHORT_TP
683,-1.0,SHORT_TP,SHORT_TP
684,-1.0,SHORT_TP,SHORT_TP
685,-1.0,SHORT_TP,SHORT_TP
686,-1.0,SHORT_TP,SHORT_TP
687,-1.0,SHORT_TP,SHORT_TP
688,1.0,LONG_TP,LONG_TP
689,1.0,LONG_TP,LONG_TP
690,1.0,LONG_TP,LONG_TP
691,1.0,LONG_TP,LONG_TP
692,1.0,LONG_TP,LONG_TP
693,1.0,LONG_TP,LONG_TP
694,1.0,LONG_TP,LONG_TP
695,1.0,LONG_TP,LONG_TP
696,1.0,LONG_TP,LONG_TP
697,1.0,LONG_TP,LONG_TP
698,1.0,LONG_TP,LONG_TP
699,1.0,LONG_TP,LONG_TP
700,1.0,LONG_TP,LONG_TP
701,1.0,LONG_TP,LONG_TP
702,1.0,LONG_TP,LONG_TP
703,1.0,LONG_TP,LONG_TP
704,1.0,LONG_TP,LONG_TP
705,1.0,LONG_TP,LONG_TP
706,1.0,LONG_TP,LONG_TP
707,1.0,LONG_TP,LONG_TP
708,1.0,LONG_TP,LONG_TP
709,1.0,LONG_TP,LONG_TP
710,1.0,LONG_TP,LONG_TP
711,-1.0,SHORT_TP,SHORT_TP
712,1.0,LONG_TP,LONG_TP
713,1.0,LONG_TP,LONG_TP
714,1.0,LONG_TP,LONG_TP
715,1.0,LONG_TP,LONG_TP
716,1.0,LONG_TP,LONG_TP
717,1.0,LONG_TP,LONG_TP
718,1.0,LONG_TP,LONG_TP
719,1.0,LONG_TP,LONG_TP
720,1.0,LONG_TP,LONG_TP
721,1.0,LONG_TP,LONG_TP
722,1.0,LONG_TP,LONG_TP
723,1.0,LONG_TP,LONG_TP
724,1.0,LONG_TP,LONG_TP
725,1.0,LONG_TP,LONG_TP
726,1.0,LONG_TP,LONG_TP
727,1.0,LONG_TP,LONG_TP
728,1.0,LONG_TP,LONG_TP
729,1.0,LONG_TP,LONG_TP
730,1.0,LONG_TP,LONG_TP
731,1.0,LONG_TP,LONG_TP
732,-1.0,SHORT_TP,SHORT_TP
733,-1.0,SHORT_TP,SHORT_TP
734,-1.0,SHORT_TP,SHORT_TP
735,-1.0,SHORT_TP,SHORT_TP
736,-1.0,SHORT_TP,SHORT_TP
737,-1.0,SHORT_TP,SHORT_TP
738,-1.0,SHORT_TP,SHORT_TP
739,-1.0,SHORT_TP,SHORT_TP
740,-1.0,SHORT_TP,SHORT_TP
741,-1.0,SHORT_TP,SHORT_TP
742,-1.0,SHORT_TP,SHORT_TP
743,-1.0,SHORT_TP,SHORT_TP
744,-1.0,SHORT_TP,SHORT_TP
745,-1.0,SHORT_TP,SHORT_TP
746,-1.0,SHORT_TP,SHORT_TP
747,-1.0,SHORT_TP,SHORT_TP
748,1.0,LONG_TP,LONG_TP
749,1.0,LONG_TP,LONG_TP
750,1.0,LONG_TP,LONG_TP
751,1.0,LONG_TP,LONG_TP
752,1.0,LONG_TP,LONG_TP
753,1.0,LONG_TP,LONG_TP
754,1.0,LONG_TP,LONG_TP
755,1.0,LONG_TP,LONG_TP
756,1.0,LONG_TP,LONG_TP
757,1.0,LONG_TP,LONG_TP
758,1.0,LONG_TP,LONG_TP
759,1.0,LONG_TP,LONG_TP
760,1.0,LONG_TP,LONG_TP
761,1.0,LONG_TP,LONG_TP
762,1.0,LONG_TP,LONG_TP
763,1.0,LONG_TP,LONG_TP
764,1.0,LONG_TP,LONG_TP
765,1.0,LONG_TP,LONG_TP
766,1.0,LONG_TP,LONG_TP
767,1.0,LONG_TP,LONG_TP
768,1.0,LONG_TP,LONG_TP
769,1.0,LONG_TP,LONG_TP
770,1.0,LONG_TP,LONG_TP
771,1.0,LONG_TP,LONG_TP
772,1.0,LONG_TP,LONG_TP
773,1.0,LONG_TP,LONG_TP
774,1.0,LONG_TP,LONG_TP
775,1.0,LONG_TP,LONG_TP
776,1.0,LONG_TP,LONG_TP
777,1.0,LONG_TP,LONG_TP
778,1.0,LONG_TP,LONG_TP
779,1.0,LONG_TP,LONG_TP
780,-1.0,SHORT_TP,SHORT_TP
781,-1.0,SHORT_TP,SHORT_TP
782,-1.0,SHORT_TP,SHORT_TP
783,-1.0,SHORT_TP,SHORT_TP
784,-1.0,SHORT_TP,SHORT_TP
785,-1.0,SHORT_TP,SHORT_TP
786,-1.0,SHORT_TP,SHORT_TP
787,1.0,LONG_TP,LONG_TP
788,-1.0,SHORT_TP,SHORT_TP
789,-1.0,SHORT_TP,SHORT_TP
790,-1.0,SHORT_TP,SHORT_TP
791,-1.0,SHORT_TP,SHORT_TP
792,-1.0,SHORT_TP,SHORT_TP
793,-1.0,SHORT_TP,SHORT_TP
794,-1.0,SHORT_TP,SHORT_TP
795,-1.0,SHORT_TP,SHORT_TP
796,-1.0,SHORT_TP,SHORT_TP
797,-1.0,SHORT_TP,SHORT_TP
798,-1.0,SHORT_TP,SHORT_TP
799,-1.0,SHORT_TP,SHORT_TP
800,-1.0,SHORT_TP,SHORT_TP
801,-1.0,SHORT_TP,SHORT_TP
802,-1.0,SHORT_TP,SHORT_TP
803,-1.0,SHORT_TP,SHORT_TP
804,-1.0,SHORT_TP,SHORT_TP
805,-1.0,SHORT_TP,SHORT_TP
806,-1.0,SHORT_TP,SHORT_TP
807,-1.0,SHORT_TP,SHORT_TP
808,-1.0,SHORT_TP,SHORT_TP
809,-1.0,SHORT_TP,SHORT_TP
810,-1.0,SHORT_TP,SHORT_TP
811,-1.0,SHORT_TP,SHORT_TP
812,-1.0,SHORT_TP,SHORT_TP
813,-1.0,SHORT_TP,SHORT_TP
814,-1.0,SHORT_TP,SHORT_TP
815,1.0,LONG_TP,LONG_TP
816,1.0,LONG_TP,LONG_TP
817,1.0,LONG_TP,LONG_TP
818,1.0,LONG_TP,LONG_TP
819,1.0,LONG_TP,LONG_TP
820,1.0,LONG_TP,LONG_TP
821,1.0,LONG_TP,LONG_TP
822,1.0,LONG_TP,LONG_TP
823,1.0,LONG_TP,LONG_TP
824,1.0,LONG_TP,LONG_TP
825,1.0,LONG_TP,LONG_TP
826,1.0,LONG_TP,LONG_TP
827,1.0,LONG_TP,LONG_TP
828,1.0,LONG_TP,LONG_TP
829,1.0,LONG_TP,LONG_TP
830,1.0,LONG_TP,LONG_TP
831,1.0,LONG_TP,LONG_TP
832,1.0,LONG_TP,LONG_TP
833,1.0,LONG_TP,LONG_TP
834,1.0,LONG_TP,LONG_TP
835,1.0,LONG_TP,LONG_TP
836,1.0,LONG_TP,LONG_TP
837,1.0,LONG_TP,LONG_TP
838,1.0,LONG_TP,LONG_TP
839,1.0,LONG_TP,LONG_TP
840,1.0,LONG_TP,LONG_TP
841,1.0,LONG_TP,LONG_TP
842,1.0,LONG_TP,LONG_TP
843,1.0,LONG_TP,LONG_TP
844,1.0,LONG_TP,LONG_TP
845,1.0,LONG_TP,LONG_TP
846,1.0,LONG_TP,LONG_TP
847,1.0,LONG_TP,LONG_TP
848,1.0,LONG_TP,LONG_TP
849,1.0,LONG_TP,LONG_TP
850,1.0,LONG_TP,LONG_TP
851,1.0,LONG_TP,LONG_TP
852,1.0,LONG_TP,LONG_TP
853,1.0,LONG_TP,LONG_TP
854,1.0,LONG_TP,LONG_TP
855,-1.0,SHORT_TP,SHORT_TP
856,-1.0,SHORT_TP,SHORT_TP
857,-1.0,SHORT_TP,SHORT_TP
858,-1.0,SHORT_TP,SHORT_TP
859,-1.0,SHORT_TP,SHORT_TP
860,-1.0,SHORT_TP,SHORT_TP
861,-1.0,SHORT_TP,SHORT_TP
862,-1.0,SHORT_TP,SHORT_TP
863,-1.0,SHORT_TP,SHORT_TP
864,-1.0,SHORT_TP,SHORT_TP
865,-1.0,SHORT_TP,SHORT_TP
866,-1.0,SHORT_TP,SHORT_TP
867,-1.0,SHORT_TP,SHORT_TP
868,-1.0,SHORT_TP,SHORT_TP
869,-1.0,SHORT_TP,SHORT_TP
870,-1.0,SHORT_TP,SHORT_TP
871,-1.0,SHORT_TP,SHORT_TP
872,-1.0,SHORT_TP,SHORT_TP
873,-1.0,SHORT_TP,SHORT_TP
874,-1.0,SHORT_TP,SHORT_TP
875,-1.0,SHORT_TP,SHORT_TP
876,1.0,LONG_TP,LONG_TP
877,-1.0,SHORT_TP,SHORT_TP
878,-1.0,SHORT_TP,SHORT_TP
879,-1.0,SHORT_TP,SHORT_TP
880,-1.0,SHORT_TP,SHORT_TP
881,-1.0,SHORT_TP,SHORT_TP
882,-1.0,SHORT_TP,SHORT_TP
883,-1.0,SHORT_TP,SHORT_TP
884,-1.0,SHORT_TP,SHORT_TP
885,1.0,LONG_TP,LONG_TP
886,1.0,LONG_TP,LONG_TP
887,1.0,LONG_TP,LONG_TP
888,1.0,LONG_TP,LONG_TP
889,1.0,LONG_TP,LONG_TP
890,1.0,LONG_TP,LONG_TP
891,1.0,LONG_TP,LONG_TP
892,1.0,LONG_TP,LONG_TP
893,1.0,LONG_TP,LONG_TP
894,1.0,LONG_TP,LONG_TP
895,1.0,LONG_TP,LONG_TP
896,1.0,LONG_TP,LONG_TP
897,1.0,LONG_TP,LONG_TP
898,1.0,LONG_TP,LONG_TP
899,1.0,LONG_TP,LONG_TP
900,1.0,LONG_TP,LONG_TP
901,1.0,LONG_TP,LONG_TP
902,1.0,LONG_TP,LONG_TP
903,1.0,LONG_TP,LONG_TP
904,1.0,LONG_TP,LONG_TP
905,-1.0,SHORT_TP,SHORT_TP
906,-1.0,SHORT_TP,SHORT_TP
907,-1.0,SHORT_TP,SHORT_TP
908,-1.0,SHORT_TP,SHORT_TP
909,-1.0,SHORT_TP,SHORT_TP
910,-1.0,SHORT_TP,SHORT_TP
911,1.0,LONG_TP,LONG_TP
912,1.0,LONG_TP,LONG_TP
913,1.0,LONG_TP,LONG_TP
914,1.0,LONG_TP,LONG_TP
915,1.0,LONG_TP,LONG_TP
916,1.0,LONG_TP,LONG_TP
917,1.0,LONG_TP,LONG_TP
918,1.0,LONG_TP,LONG_TP
919,1.0,LONG_TP,LONG_TP
920,1.0,LONG_TP,LONG_TP
921,1.0,LONG_TP,LONG_TP
922,1.0,LONG_TP,LONG_TP
923,1.0,LONG_TP,LONG_TP
924,1.0,LONG_TP,LONG_TP
925,1.0,LONG_TP,LONG_TP
926,1.0,LONG_TP,LONG_TP
927,1.0,LONG_TP,LONG_TP
928,1.0,LONG_TP,LONG_TP
929,1.0,LONG_TP,LONG_TP
930,1.0,LONG_TP,LONG_TP
931,1.0,LONG_TP,LONG_TP
932,1.0,LONG_TP,LONG_TP
933,1.0,LONG_TP,LONG_TP
934,1.0,LONG_TP,LONG_TP
935,1.0,LONG_TP,LONG_TP
936,1.0,LONG_TP,LONG_TP
937,1.0,LONG_TP,LONG_TP
938,1.0,LONG_TP,LONG_TP
939,1.0,LONG_TP,LONG_TP
940,1.0,LONG_TP,LONG_TP
941,1.0,LONG_TP,LONG_TP
942,1.0,LONG_TP,LONG_TP
943,1.0,LONG_TP,LONG_TP
944,1.0,LONG_TP,LONG_TP
945,1.0,LONG_TP,LONG_TP
946,1.0,LONG_TP,LONG_TP
947,1.0,LONG_TP,LONG_TP
948,1.0,LONG_TP,LONG_TP
949,1.0,LONG_TP,LONG_TP
950,-1.0,SHORT_TP,SHORT_TP
951,1.0,LONG_TP,LONG_TP
952,1.0,LONG_TP,LONG_TP
953,1.0,LONG_TP,LONG_TP
954,-1.0,SHORT_TP,SHORT_TP
955,1.0,LONG_TP,LONG_TP
956,1.0,LONG_TP,LONG_TP
957,1.0,LONG_TP,LONG_TP
958,1.0,LONG_TP,LONG_TP
959,1.0,LONG_TP,LONG_TP
960,1.0,LONG_TP,LONG_TP
961,1.0,LONG_TP,LONG_TP
962,1.0,LONG_TP,LONG_TP
963,1.0,LONG_TP,LONG_TP
964,1.0,LONG_TP,LONG_TP
965,1.0,LONG_TP,LONG_TP
966,1.0,LONG_TP,LONG_TP
967,1.0,LONG_TP,LONG_TP
968,1.0,LONG_TP,LONG_TP
969,1.0,LONG_TP,LONG_TP
970,1.0,LONG_TP,LONG_TP
971,1.0,LONG_TP,LONG_TP
972,1.0,LONG_TP,LONG_TP
973,1.0,LONG_TP,LONG_TP
974,1.0,LONG_TP,LONG_TP
975,1.0,LONG_TP,LONG_TP
976,1.0,LONG_TP,LONG_TP
977,1.0,LONG_TP,LONG_TP
978,1.0,LONG_TP,LONG_TP
979,1.0,LONG_TP,LONG_TP
980,1.0,LONG_TP,LONG_TP
981,1.0,LONG_TP,LONG_TP
982,1.0,LONG_TP,LONG_TP
983,1.0,LONG_TP,LONG_TP
984,1.0,LONG_TP,LONG_TP
985,1.0,LONG_TP,LONG_TP
986,1.0,LONG_TP,LONG_TP
987,1.0,LONG_TP,LONG_TP
988,1.0,LONG_TP,LONG_TP
989,1.0,LONG_TP,LONG_TP
990,1.0,LONG_TP,LONG_TP
991,1.0,LONG_TP,LONG_TP
992,1.0,LONG_TP,LONG_TP
993,1.0,LONG_TP,LONG_TP
994,1.0,LONG_TP,LONG_TP
995,1.0,LONG_TP,LONG_TP
996,1.0,LONG_TP,LONG_TP
997,1.0,LONG_TP,LONG_TP
998,1.0,LONG_TP,LONG_TP
999,1.0,LONG_TP,LONG_TP
1000,1.0,LONG_TP,LONG_TP
1001,1.0,LONG_TP,LONG_TP
1002,1.0,LONG_TP,LONG_TP
1003,1.0,LONG_TP,LONG_TP
1004,1.0,LONG_TP,LONG_TP
1005,1.0,LONG_TP,LONG_TP
1006,1.0,LONG_TP,LONG_TP
1007,1.0,LONG_TP,LONG_TP
1008,1.0,LONG_TP,LONG_TP
1009,1.0,LONG_TP,LONG_TP
1010,1.0,LONG_TP,LONG_TP
1011,1.0,LONG_TP,LONG_TP
1012,1.0,LONG_TP,LONG_TP
1013,1.0,LONG_TP,LONG_TP
1014,1.0,LONG_TP,LONG_TP
1015,1.0,LONG_TP,LONG_TP
1016,1.0,LONG_TP,LONG_TP
1017,1.0,LONG_TP,LONG_TP
1018,1.0,LONG_TP,LONG_TP
1019,1.0,LONG_TP,LONG_TP
1020,1.0,LONG_TP,LONG_TP
1021,1.0,LONG_TP,LONG_TP
1022,1.0,LONG_TP,LONG_TP
1023,1.0,LONG_TP,LONG_TP
1024,1.0,LONG_TP,LONG_TP
1025,1.0,LONG_TP,LONG_TP
1026,1.0,LONG_TP,LONG_TP
1027,-1.0,SHORT_TP,SHORT_TP
1028,-1.0,SHORT_TP,SHORT_TP
1029,1.0,LONG_TP,LONG_TP
1030,1.0,LONG_TP,LONG_TP
1031,1.0,LONG_TP,LONG_TP
1032,-1.0,SHORT_TP,SHORT_TP
1033,1.0,LONG_TP,LONG_TP
1034,1.0,LONG_TP,LONG_TP
1035,1.0,LONG_TP,LONG_TP
1036,1.0,LONG_TP,LONG_TP
1037,-1.0,SHORT_TP,SHORT_TP
1038,1.0,LONG_TP,LONG_TP
1039,1.0,LONG_TP,LONG_TP
1040,1.0,LONG_TP,LONG_TP
1041,-1.0,SHORT_TP,SHORT_TP
1042,-1.0,SHORT_TP,SHORT_TP
1043,-1.0,SHORT_TP,SHORT_TP
1044,-1.0,SHORT_TP,SHORT_TP
1045,-1.0,SHORT_TP,SHORT_TP
1046,-1.0,SHORT_TP,SHORT_TP
1047,-1.0,SHORT_TP,SHORT_TP
1048,-1.0,SHORT_TP,SHORT_TP
1049,-1.0,SHORT_TP,SHORT_TP
1050,-1.0,SHORT_TP,SHORT_TP
1051,-1.0,SHORT_TP,SHORT_TP
1052,-1.0,SHORT_TP,SHORT_TP
1053,-1.0,SHORT_TP,SHORT_TP
1054,-1.0,SHORT_TP,SHORT_TP
1055,-1.0,SHORT_TP,SHORT_TP
1056,-1.0,SHORT_TP,SHORT_TP
1057,-1.0,SHORT_TP,SHORT_TP
1058,1.0,LONG_TP,LONG_TP
1059,1.0,LONG_TP,LONG_TP
1060,1.0,LONG_TP,LONG_TP
1061,1.0,LONG_TP,LONG_TP
1062,1.0,LONG_TP,LONG_TP
1063,1.0,LONG_TP,LONG_TP
1064,1.0,LONG_TP,LONG_TP
1065,1.0,LONG_TP,LONG_TP
1066,1.0,LONG_TP,LONG_TP
1067,1.0,LONG_TP,LONG_TP
1068,1.0,LONG_TP,LONG_TP
1069,1.0,LONG_TP,LONG_TP
1070,1.0,LONG_TP,LONG_TP
1071,1.0,LONG_TP,LONG_TP
1072,1.0,LONG_TP,LONG_TP
1073,1.0,LONG_TP,LONG_TP
1074,1.0,LONG_TP,LONG_TP
1075,1.0,LONG_TP,LONG_TP
1076,1.0,LONG_TP,LONG_TP
1077,1.0,LONG_TP,LONG_TP
1078,1.0,LONG_TP,LONG_TP
1079,1.0,LONG_TP,LONG_TP
1080,1.0,LONG_TP,LONG_TP
1081,1.0,LONG_TP,LONG_TP
1082,1.0,LONG_TP,LONG_TP
1083,1.0,LONG_TP,LONG_TP
1084,1.0,LONG_TP,LONG_TP
1085,1.0,LONG_TP,LONG_TP
1086,1.0,LONG_TP,LONG_TP
1087,1.0,LONG_TP,LONG_TP
1088,-1.0,SHORT_TP,SHORT_TP
1089,-1.0,SHORT_TP,SHORT_TP
1090,-1.0,SHORT_TP,SHORT_TP
1091,-1.0,SHORT_TP,SHORT_TP
1092,-1.0,SHORT_TP,SHORT_TP
1093,-1.0,SHORT_TP,SHORT_TP
1094,-1.0,SHORT_TP,SHORT_TP
1095,-1.0,SHORT_TP,SHORT_TP
1096,-1.0,SHORT_TP,SHORT_TP
1097,-1.0,SHORT_TP,SHORT_TP
1098,-1.0,SHORT_TP,SHORT_TP
1099,-1.0,SHORT_TP,SHORT_TP
1100,-1.0,SHORT_TP,SHORT_TP
1101,-1.0,SHORT_TP,SHORT_TP
1102,-1.0,SHORT_TP,SHORT_TP
1103,-1.0,SHORT_TP,SHORT_TP
1104,-1.0,SHORT_TP,SHORT_TP
1105,-1.0,SHORT_TP,SHORT_TP
1106,-1.0,SHORT_TP,SHORT_TP
1107,-1.0,SHORT_TP,SHORT_TP
1108,-1.0,SHORT_TP,SHORT_TP
1109,-1.0,SHORT_TP,SHORT_TP
1110,-1.0,SHORT_TP,SHORT_TP
1111,-1.0,SHORT_TP,SHORT_TP
1112,-1.0,SHORT_TP,SHORT_TP
1113,-1.0,SHORT_TP,SHORT_TP
1114,-1.0,SHORT_TP,SHORT_TP
1115,-1.0,SHORT_TP,SHORT_TP
1116,1.0,LONG_TP,LONG_TP
1117,-1.0,SHORT_TP,SHORT_TP
1118,-1.0,SHORT_TP,SHORT_TP
1119,-1.0,SHORT_TP,SHORT_TP
1120,-1.0,SHORT_TP,SHORT_TP
1121,-1.0,SHORT_TP,SHORT_TP
1122,-1.0,SHORT_TP,SHORT_TP
1123,-1.0,SHORT_TP,SHORT_TP
1124,-1.0,SHORT_TP,SHORT_TP
1125,-1.0,SHORT_TP,SHORT_TP
1126,-1.0,SHORT_TP,SHORT_TP
1127,1.0,LONG_TP,LONG_TP
1128,1.0,LONG_TP,LONG_TP
1129,1.0,LONG_TP,LONG_TP
1130,1.0,LONG_TP,LONG_TP
1131,1.0,LONG_TP,LONG_TP
1132,-1.0,SHORT_TP,SHORT_TP
1133,-1.0,SHORT_TP,SHORT_TP
1134,-1.0,SHORT_TP,SHORT_TP
1135,-1.0,SHORT_TP,SHORT_TP
1136,-1.0,SHORT_TP,SHORT_TP
1137,-1.0,SHORT_TP,SHORT_TP
1138,-1.0,SHORT_TP,SHORT_TP
1139,-1.0,SHORT_TP,SHORT_TP
1140,-1.0,SHORT_TP,SHORT_TP
1141,-1.0,SHORT_TP,SHORT_TP
1142,-1.0,SHORT_TP,SHORT_TP
1143,-1.0,SHORT_TP,SHORT_TP
1144,-1.0,SHORT_TP,SHORT_TP
1145,-1.0,SHORT_TP,SHORT_TP
1146,-1.0,SHORT_TP,SHORT_TP
1147,-1.0,SHORT_TP,SHORT_TP
1148,-1.0,SHORT_TP,SHORT_TP
1149,-1.0,SHORT_TP,SHORT_TP
1150,-1.0,SHORT_TP,SHORT_TP
1151,-1.0,SHORT_TP,SHORT_TP
1152,-1.0,SHORT_TP,SHORT_TP
1153,-1.0,SHORT_TP,SHORT_TP
1154,-1.0,SHORT_TP,SHORT_TP
1155,-1.0,SHORT_TP,SHORT_TP
1156,-1.0,SHORT_TP,SHORT_TP
1157,-1.0,SHORT_TP,SHORT_TP
1158,-1.0,SHORT_TP,SHORT_TP
1159,-1.0,SHORT_TP,SHORT_TP
1160,-1.0,SHORT_TP,SHORT_TP
1161,1.0,LONG_TP,LONG_TP
1162,1.0,LONG_TP,LONG_TP
1163,1.0,LONG_TP,LONG_TP
1164,1.0,LONG_TP,LONG_TP
1165,1.0,LONG_TP,LONG_TP
1166,1.0,LONG_TP,LONG_TP
1167,1.0,LONG_TP,LONG_TP
1168,1.0,LONG_TP,LONG_TP
1169,1.0,LONG_TP,LONG_TP
1170,1.0,LONG_TP,LONG_TP
1171,1.0,LONG_TP,LONG_TP
1172,1.0,LONG_TP,LONG_TP
1173,1.0,LONG_TP,LONG_TP
1174,1.0,LONG_TP,LONG_TP
1175,1.0,LONG_TP,LONG_TP
1176,1.0,LONG_TP,LONG_TP
1177,1.0,LONG_TP,LONG_TP
1178,1.0,LONG_TP,LONG_TP
1179,1.0,LONG_TP,LONG_TP
1180,-1.0,SHORT_TP,SHORT_TP
1181,-1.0,SHORT_TP,SHORT_TP
1182,-1.0,SHORT_TP,SHORT_TP
1183,-1.0,SHORT_TP,SHORT_TP
1184,-1.0,SHORT_TP,SHORT_TP
1185,-1.0,SHORT_TP,SHORT_TP
1186,-1.0,SHORT_TP,SHORT_TP
1187,-1.0,SHORT_TP,SHORT_TP
1188,-1.0,SHORT_TP,SHORT_TP
1189,-1.0,SHORT_TP,SHORT_TP
1190,-1.0,SHORT_TP,SHORT_TP
1191,-1.0,SHORT_TP,SHORT_TP
1192,-1.0,SHORT_TP,SHORT_TP
1193,-1.0,SHORT_TP,SHORT_TP
1194,-1.0,SHORT_TP,SHORT_TP
1195,-1.0,SHORT_TP,SHORT_TP
1196,-1.0,SHORT_TP,SHORT_TP
1197,-1.0,SHORT_TP,SHORT_TP
1198,-1.0,SHORT_TP,SHORT_TP
1199,-1.0,SHORT_TP,SHORT_TP
1200,-1.0,SHORT_TP,SHORT_TP
1201,-1.0,SHORT_TP,SHORT_TP
1202,-1.0,SHORT_TP,SHORT_TP
1203,1.0,LONG_TP,LONG_TP
1204,-1.0,SHORT_TP,SHORT_TP
1205,-1.0,SHORT_TP,SHORT_TP
1206,-1.0,SHORT_TP,SHORT_TP
1207,-1.0,SHORT_TP,SHORT_TP
1208,-1.0,SHORT_TP,SHORT_TP
1209,-1.0,SHORT_TP,SHORT_TP
1210,-1.0,SHORT_TP,SHORT_TP
1211,-1.0,SHORT_TP,SHORT_TP
1212,-1.0,SHORT_TP,SHORT_TP
1213,-1.0,SHORT_TP,SHORT_TP
1214,-1.0,SHORT_TP,SHORT_TP
1215,-1.0,SHORT_TP,SHORT_TP
1216,1.0,LONG_TP,LONG_TP
1217,1.0,LONG_TP,LONG_TP
1218,1.0,LONG_TP,LONG_TP
1219,1.0,LONG_TP,LONG_TP
1220,1.0,LONG_TP,LONG_TP
1221,1.0,LONG_TP,LONG_TP
1222,1.0,LONG_TP,LONG_TP
1223,1.0,LONG_TP,LONG_TP
1224,-1.0,SHORT_TP,SHORT_TP
1225,-1.0,SHORT_TP,SHORT_TP
1226,-1.0,SHORT_TP,SHORT_TP
1227,-1.0,SHORT_TP,SHORT_TP
1228,-1.0,SHORT_TP,SHORT_TP
1229,-1.0,SHORT_TP,SHORT_TP
1230,-1.0,SHORT_TP,SHORT_TP
1231,-1.0,SHORT_TP,SHORT_TP
1232,-1.0,SHORT_TP,SHORT_TP
1233,-1.0,SHORT_TP,SHORT_TP
1234,-1.0,SHORT_TP,SHORT_TP
1235,-1.0,SHORT_TP,SHORT_TP
1236,-1.0,SHORT_TP,SHORT_TP
1237,-1.0,SHORT_TP,SHORT_TP
1238,-1.0,SHORT_TP,SHORT_TP
1239,-1.0,SHORT_TP,SHORT_TP
1240,-1.0,SHORT_TP,SHORT_TP
1241,-1.0,SHORT_TP,SHORT_TP
1242,-1.0,SHORT_TP,SHORT_TP
1243,-1.0,SHORT_TP,SHORT_TP
1244,-1.0,SHORT_TP,SHORT_TP
1245,-1.0,SHORT_TP,SHORT_TP
1246,-1.0,SHORT_TP,SHORT_TP
1247,-1.0,SHORT_TP,SHORT_TP
1248,-1.0,SHORT_TP,SHORT_TP
1249,-1.0,SHORT_TP,SHORT_TP
1250,-1.0,SHORT_TP,SHORT_TP
1251,-1.0,SHORT_TP,SHORT_TP
1252,-1.0,SHORT_TP,SHORT_TP
1253,-1.0,SHORT_TP,SHORT_TP
1254,-1.0,SHORT_TP,SHORT_TP
1255,-1.0,SHORT_TP,SHORT_TP
1256,-1.0,SHORT_TP,SHORT_TP
1257,-1.0,SHORT_TP,SHORT_TP
1258,-1.0,SHORT_TP,SHORT_TP
1259,-1.0,SHORT_TP,SHORT_TP
1260,-1.0,SHORT_TP,SHORT_TP
1261,-1.0,SHORT_TP,SHORT_TP
1262,-1.0,SHORT_TP,SHORT_TP
1263,-1.0,SHORT_TP,SHORT_TP
1264,-1.0,SHORT_TP,SHORT_TP
1265,-1.0,SHORT_TP,SHORT_TP
1266,-1.0,SHORT_TP,SHORT_TP
1267,-1.0,SHORT_TP,SHORT_TP
1268,-1.0,SHORT_TP,SHORT_TP
1269,-1.0,SHORT_TP,SHORT_TP
1270,-1.0,SHORT_TP,SHORT_TP
1271,-1.0,SHORT_TP,SHORT_TP
1272,-1.0,SHORT_TP,SHORT_TP
1273,-1.0,SHORT_TP,SHORT_TP
1274,-1.0,SHORT_TP,SHORT_TP
1275,-1.0,SHORT_TP,SHORT_TP
1276,-1.0,SHORT_TP,SHORT_TP
